gene_name,logFC,P.Value
NBPF1,-0.005490556718198144,0.9534920339267743
CROCC,0.035551414661732984,0.6202585515681205
MST1L,-0.12381965088858152,0.4208171355653456
LOC105376805,-0.016529041679518724,0.8950798736071057
ATP13A2,0.03246251179264842,0.5579664694056169
SDHB,-0.10177619667632852,0.05486485514965646
PADI2,-0.14103728586234981,0.33115919243043324
PADI4,0.2741217031367821,0.1975248774795566
RCC2,-0.03390262051965821,0.3702661483777602
ARHGEF10L,0.0531432146323378,0.2691106355297094
IGSF21,0.04637407388476615,0.38313202251478795
PAX7,0.011297765859850655,0.9019447940345736
ALDH4A1,0.116923867976224,0.28135211503672564
IFFO2,0.10622073216111846,0.06563014573223626
UBR4,0.09318416951207467,0.039975605131814924
EMC1-AS1,-0.16760016210601764,0.2255689896291143
EMC1,0.023316927756284533,0.4910732760714621
MRTO4,-0.03471907240204213,0.4590282682958585
AKR7L,0.16465491250291625,0.07459772604473205
AKR7A3,0.04850683956681567,0.6014747891291647
AKR7A2,0.003876837364219681,0.9307347722062562
SLC66A1,0.03473114625120706,0.42978573947211784
CAPZB,-0.06853651993526956,0.03888731923058181
MICOS10,-0.09346547340684083,0.07720834086381517
NBL1,-0.02732847131061725,0.6668407494362459
MICOS10-NBL1,-0.02732847131061725,0.6668407494362459
HTR6,0.1093123500318362,0.2522203292183175
TMCO4,-0.05243065341978256,0.5700228655992681
OTUD3,0.08776577534481393,0.059877849164137124
PLA2G5,0.17452549895862957,0.21443281013394994
UBXN10,0.1322364386360892,0.15906888801857602
CAMK2N1,-0.027651300141254005,0.6765664129881954
MUL1,-0.05483538438895453,0.2387140725248041
FAM43B,-0.027100742480533322,0.7168156542566777
PINK1,-0.09792964685444136,0.09929430713281531
PINK1-AS,0.05459806740767611,0.576323355506615
DDOST,-0.0908733346938828,0.08152311362829927
KIF17,0.032234940195960606,0.6517013732010897
SH2D5,0.12012375720439544,0.11063971927073052
HP1BP3,0.0489157026921503,0.14476782761512877
EIF4G3,0.00765643696737956,0.8028944035687955
MIR1256,0.08728921198039809,0.5455986704013587
RPS15AP6,0.1899667167379409,0.15432827028860902
ECE1,0.0848794533691511,0.1939746943919629
NBPF3,0.09775559600352017,0.14277886480951188
ALPL,-0.16891369450971444,0.11308706241667033
RAP1GAP,0.045819269817099086,0.311206800805898
USP48,0.05807255301502575,0.09933288435095397
HSPG2,-0.07712460470528286,0.5359886368239525
LINC00339,0.05035697825158013,0.5224118915372715
CDC42,-0.131783848251703,0.020125385024526626
WNT4,0.05461710843751336,0.6110173268784946
ZBTB40,0.05572198146282441,0.16947232352869382
EPHA8,0.17531126947295295,0.04991827506144077
C1QA,-0.8887314315234257,1.7175297394592408e-4
C1QC,-0.6198679481159556,0.0024792749615405955
C1QB,-0.819798344209035,6.898012834385755e-4
EPHB2,-0.04603467119859233,0.3478849695520281
KDM1A,0.027232210895281408,0.3876379215572682
LUZP1,0.09342815210351457,0.0884249250845026
HTR1D,-0.010096022715757862,0.9448630453163029
HNRNPR,-0.055628293671295695,0.10757029584585488
ZNF436,-0.08873877968380886,0.12747386654365242
ZNF436-AS1,0.1598860991416977,0.0030629997701226703
TCEA3,0.2794338414409339,0.0021167255605328158
ASAP3,0.08328074418643837,0.2655032845545337
ID3,-0.13646505690519853,0.21659001270391248
RPL11,-0.06643322374250259,0.20862421801469438
ELOA,-0.004763684021038659,0.8655345743127647
ELOA-AS1,0.08680647222456073,0.25793376288976727
PITHD1,-0.09522833806083268,0.20283789474166977
LYPLA2,-0.0032174657498588517,0.95303073649678
GALE,0.03357796728087819,0.5379601416702497
HMGCL,-0.02090303200104927,0.6550735720764287
FUCA1,-0.09134439430440701,0.16829517530947688
PNRC2,-0.04758778689765958,0.39362313007226224
SRSF10,-0.036377169160916586,0.3281112481114482
IFNLR1,0.16808520857501985,0.1647985774622957
STPG1,0.010779727127306274,0.7985430479569731
NIPAL3,-0.12825500493066921,0.04793610512915282
RCAN3,-0.2750994154208689,0.009424880226284463
NCMAP,-0.5040056155799579,0.04141873633724484
SRRM1,0.07317243272411798,0.32253640179517795
CLIC4,-0.19039525778333982,0.16239241857262532
SYF2,-0.07945210091624037,0.06057632233950101
RSRP1,-0.02487252340518339,0.7142543987549839
TMEM50A,-0.07630433754576418,0.07331453189458373
RHCE,0.06136429883146408,0.5850974939704828
MACO1,0.001480632688878576,0.9536199112375975
LDLRAP1,-0.24380298791712193,0.18591101933833343
MAN1C1,0.15409151407779087,0.0038694851502378124
SELENON,0.14105096035999382,0.0877207308063898
MTFR1L,0.013574580353543905,0.6373998006241682
AUNIP,0.06791406692413907,0.4707701046766637
PAQR7,0.060728794506846165,0.2616749350597232
STMN1,-0.11110770978916554,0.11212188057900467
PAFAH2,-0.03894514974872208,0.6192845941777523
EXTL1,0.027312413215468307,0.6702576662485957
PDIK1L,-0.11367186419485992,0.03250861355260003
FAM110D,0.040552912804160283,0.7571516345325705
ZNF593,-0.12956921526402568,0.039783462754165305
CNKSR1,0.16753427636629464,0.1869295334538174
CEP85,0.01539048090725626,0.8329824881269974
SH3BGRL3,-0.09826148030520053,0.09002121878217216
UBXN11,0.07714785969035655,0.13103555755889335
CD52,-0.20405877738519446,0.15781062495560125
DHDDS,-0.010361365342886498,0.7314188823589798
HMGN2,-0.021815657606331435,0.644634043572397
RPS6KA1,-0.26396465445772044,0.011867027332045123
ARID1A,0.08441297927602064,0.23627468106032418
PIGV,0.002019517516237787,0.9626750425896564
ZDHHC18,0.1434079633819235,0.01300096724185813
GPN2,0.011369401686984103,0.7231328678237352
GPATCH3,-0.04446410526433728,0.28419969928336763
NUDC,0.007983557394706044,0.8716589125445735
TRNP1,-0.014242228428365686,0.8304341991328872
SLC9A1,0.2016044046688794,0.0416134904172471
NPM1P39,-0.005167338579067064,0.9674547002665537
WDTC1,0.03879652028255268,0.44076003465629876
TMEM222,-0.04167688192273255,0.3438028156864298
SYTL1,0.11864446253720921,0.4706166743002115
MAP3K6,0.053201865466320275,0.5577215235235307
GPR3,-0.18724072249482682,0.15452678590539629
WASF2,-0.046302768759082916,0.6438002406068164
AHDC1,0.21852015401465366,0.021516884143066847
FGR,-0.015987019667808043,0.9091000383924609
IFI6,-0.185305592368508,0.09794728853071623
FAM76A,-0.07630847100160651,0.07238058535320556
STX12,-0.10247348117968846,0.024895272041757142
PPP1R8,-0.06531677742092648,0.13490782640866053
THEMIS2,-0.23033043347880627,0.03664554657173275
RPA2,-0.09727734814679238,0.16349854455577614
SMPDL3B,0.054065245835888925,0.7408861055921819
XKR8,-0.10724241242702286,0.17127554048956528
EYA3,0.09538762966772314,0.01727321564326864
PTAFR,-0.5216291983638855,0.0023567641621908336
DNAJC8,-0.05575915019827617,0.24757650990747102
ATP5IF1,-0.10786258420218546,0.09065266109752503
SESN2,0.07525524166124502,0.5328755628065442
MED18,-0.05946365314184383,0.2833934878195491
PHACTR4,0.12357098112072609,0.14812595301952922
RCC1,0.020440502076369438,0.8180412433302717
SNHG3,-0.05155607444676362,0.39344076867147726
SNORA73B,0.2513482072749886,0.040902033189982694
TRNAU1AP,-0.011018300831484527,0.7884765239389029
SNHG12,0.0030752144750558386,0.9600644501766443
TAF12,-0.030704146929940404,0.5690527895367178
TAF12-DT,0.04374086704059113,0.74588313589121
GMEB1,-0.03854942572993038,0.2126734111879735
YTHDF2,-0.06202920503318357,0.16964834678241508
OPRD1,0.1171128790353955,0.044673491454732296
EPB41,0.1061450847418507,0.16049642791875263
TMEM200B,-0.08535194002977975,0.4148233910154966
SRSF4,7.170161990322758e-4,0.980507993795449
MECR,0.027080726017440798,0.4630381642854643
PTPRU,0.08371850867171213,0.15103001039225172
MATN1-AS1,0.04502057406004865,0.7856382693386774
LAPTM5,-0.6434791772505799,2.9709569438081694e-4
SDC3,0.03523414497818536,0.6161758676462685
PUM1,-0.008014024710263785,0.7773680881264994
NKAIN1,-0.1770285167062278,0.07310509641747355
SNRNP40,-0.06288871993842114,0.13343386564090529
ZCCHC17,-0.10271383109758585,0.06990578770553517
FABP3,-0.22603915783131157,0.028242199330518275
TINAGL1,0.0030240790822001276,0.9747305591982778
HCRTR1,-0.29028377605104644,0.14853377364056128
PEF1,-0.09403123170804498,0.09278119191099488
COL16A1,0.006362353631244614,0.9464229042892003
ADGRB2,0.012631311889698286,0.8548357454874174
SPOCD1,-0.3718789338912349,0.11109354270330957
PTP4A2,-0.06072657309417373,0.431439923113748
KHDRBS1,-0.011720666949192314,0.6138057116563066
TMEM39B,0.06629144328893945,0.21111443853987982
KPNA6,-0.030623957896454414,0.30923550602437405
TXLNA,-0.035190256573415964,0.2970090913971434
CCDC28B,0.005591538347244098,0.9259063673671979
IQCC,0.011948992429230684,0.8237057176203693
TMEM234,-0.0014400339499963967,0.9782577314244756
EIF3I,-0.08534615338915093,0.1433076585258568
HDAC1,-0.041339813676702336,0.564453326246216
MARCKSL1,-0.18240317628581593,0.13421286020328144
TSSK3,0.13746381388153087,0.29151983526159136
FAM229A,0.15397571643276703,0.07314685272603112
BSDC1,-0.006903619458596297,0.7988091045012846
ZBTB8B,0.12498563677784386,0.15935772259033698
ZBTB8A,8.795093751029285e-4,0.9877297689126594
ZBTB8OS,0.054592378063464744,0.09072022819423024
RBBP4,-0.018690475965883475,0.43170200264265957
SYNC,0.05282147551847052,0.4547938998119082
NHSL3,0.26571851739282304,0.017290559886830034
YARS1,-0.030201447797769905,0.5985647266096724
S100PBP,0.044033060956313895,0.5012770219391705
FNDC5,-0.11225608206240699,0.08226369967378608
HPCA,-0.09631120117375605,0.29237361898570957
TMEM54,-0.057137912539830436,0.36122389746684347
RNF19B,-0.07030961952604944,0.12267082782311114
AK2,-0.026698243833913518,0.6086332373296415
AZIN2,0.014927349008601456,0.7584873027341532
TRIM62,-0.08052141478261553,0.42097778887302073
ZNF362,0.11128061480341091,0.04749670760138254
PHC2,-0.07627158494150679,0.14522224858629698
RN7SKP16,-0.017109788948283047,0.9092905567122043
ZSCAN20,-0.007677664593602055,0.8713880131362575
CSMD2,0.2320823380049255,0.005316406089210004
SMIM12,-0.004214984715041203,0.912215577581259
GJB5,-0.07628529655273046,0.6175504877243636
GJA4,0.2010984507643627,0.2017948126188496
DLGAP3,0.11767797398390932,0.21675759554386154
ZMYM6,-0.0024237695354076706,0.9481047218740999
ZMYM1,0.03135937226913792,0.52381252020964
SFPQ,0.030255033038424736,0.49035832254071043
ZMYM4,-0.028884931262748662,0.2855887398389376
RPL5P4,0.14249793797078736,0.06880179375996906
KIAA0319L,0.043629669938907274,0.16754087493532516
NCDN,0.06735155194800821,0.2947238187042044
TFAP2E,0.12979827276190165,0.20568712621355242
PSMB2,-0.06162480240789708,0.14211412862747808
C1orf216,-0.08463280896291552,0.2972228917843214
CLSPN,-0.149208529617796,0.13627620443182673
AGO4,0.08454900270817213,0.05473224192482023
AGO1,0.07098943201782282,0.05120173449808662
AGO3,-0.006229237069928546,0.9109109759782095
TEKT2,0.26953234147181965,0.017911715707411225
ADPRS,-0.10906737206157611,0.03920234003875406
COL8A2,-0.3405568868654123,0.034804246730167375
TRAPPC3,-0.07577393670786231,0.12690098293562757
MAP7D1,-0.05104351376354752,0.21835882509051638
THRAP3,-0.006498629304174368,0.8048740577320765
SH3D21,0.18705590237830608,0.013002029857671847
EVA1B,-0.11990211807169372,0.2917089130959246
STK40,-0.02254139461661059,0.7621549552768729
LSM10,-0.054164036351251846,0.33304062308743165
OSCP1,0.017965176254556785,0.7462517586938454
SNORA63C,0.006744994425295434,0.9656336423479992
MRPS15,-0.08348465657159047,0.06229327096375294
CSF3R,-0.3547171866556436,0.01641050983023343
GRIK3,-0.08213902016785606,0.24105390729145804
LITATS1,0.17319285211161423,0.15774932800162894
ZC3H12A,-0.22681981062899845,0.30521629642137293
MEAF6,-0.07245467840304202,0.1955824056051253
MIR5581,-0.22714669824508954,0.09788180927003023
SNIP1,-0.04571803406286052,0.16909733229928908
DNALI1,0.2057190997656235,0.0032173896049563834
GNL2,-0.05980834892454651,0.1226094791101632
AIRIM,-0.06598646224072369,0.16936982674738563
CDCA8,-0.169061739626121,0.12398996219636775
EPHA10,0.13646366894317358,0.03893957739933412
MANEAL,-0.028062412682188127,0.6024013318304049
YRDC,-0.10474723462670545,0.13419274449364987
C1orf122,-0.0939133145789619,0.05547751968710896
MTF1,0.03763889059557089,0.5136942135904907
INPP5B,0.15348338575875117,0.005085681353141062
SF3A3,-0.03869110001622172,0.30734895722273387
FHL3,-0.08392530407964754,0.32673987235933155
UTP11,-0.025475550463370678,0.5471918269744931
POU3F1,0.13780589525238118,0.21023128078018571
HSPA5P1,0.1276957489711812,0.2994314069787115
RRAGC,-0.02489112149522621,0.5639130299001929
RRAGC-DT,0.005094178432351247,0.9526563294369801
MYCBP,-0.12535587639467985,0.1472790581651667
RHBDL2,-0.2536431734149736,0.19477534143284161
AKIRIN1,-0.06383525670330839,0.09202997538093713
NDUFS5,-0.11071434377749323,0.044967173175256114
MACF1,0.0974615309948409,0.05946757989865151
BMP8A,0.011664268477797692,0.8847755742469088
OXCT2P1,0.12085847134665548,0.40409290207127735
PABPC4,-0.06279459144632388,0.018147524516703508
HEYL,0.4135787083677052,0.00414504726537685
NT5C1A,-0.007576734116145258,0.9040224080742003
HPCAL4,-0.03584034841576347,0.6081467105965033
PPIE,-0.060823317077847244,0.24008559457953896
BMP8B,-0.08102781666886114,0.48898193680101765
OXCT2,0.1951313919947887,0.12314637780338689
TRIT1,0.10260305965669833,0.005769997708429123
MYCL,-0.05137738645224243,0.6390428639413656
MFSD2A,-0.06630341266961988,0.445129965770214
CAP1,-0.13651122400936533,0.00936418680829155
PPT1,-0.11602084151949953,0.04087708381482779
RLF,0.016165406937729287,0.5792934737885466
ZMPSTE24,-0.08793231061775285,0.05599073681032371
COL9A2,-0.15151301209182827,0.2950566400940953
SMAP2,-0.03638048982287932,0.48717983109766894
ZFP69B,0.1402999202643515,0.023746774348929287
ZFP69,-0.04633776019677655,0.508987843538846
EXO5,-0.060933528585406745,0.3667425816958588
ZNF684,-0.02173833737192303,0.6583470292915217
RIMS3,0.06257023947714395,0.3159983245952802
NFYC,0.012819175831256475,0.6695003915911497
KCNQ4,0.23961261580471668,0.013122936781766402
CITED4,-0.010300179173319678,0.8940426982034121
CTPS1,0.023977956715996066,0.5152758870884501
SLFNL1-AS1,0.17232344001464076,0.22745190987067407
SLFNL1,0.1530843499559345,0.28348507900509423
SCMH1,0.07267872507107108,0.0507498766798662
SCMH1-DT,0.40068251434802293,0.020047076017380493
FOXO6,0.1816222691464284,0.2017668069330426
HIVEP3,0.24018049534478125,0.025119989125536334
FOXJ3,0.008993009205166656,0.75902108926902
RIMKLA,-0.04997056465235086,0.45487093225301234
ZMYND12,8.296077638004518e-4,0.9919783141611502
PPCS,-0.1332899666236824,0.03045212725686096
CCDC30,0.12331742906702416,0.0097506729855048
PPIH,-0.04133132748014051,0.3935258140247101
YBX1,-0.07484952992273014,0.18310570556191622
P3H1,0.043914864356632784,0.4605089237120791
C1orf50,-0.07171291332540637,0.174921329116934
TMEM269,0.14259741780492144,0.4255320650656327
SVBP,-0.05979762039049445,0.28806127048146096
ERMAP,-0.010734140393880107,0.8199425703356887
ZNF691,-0.00866582252468598,0.8930256745318412
SLC2A1,0.05282485415749151,0.47953594581832826
ATP6V0CP4,0.0747018806146702,0.6885386358595625
SLC2A1-DT,0.2589350084660564,0.007979557204253957
EBNA1BP2,-0.07324414346166574,0.2161514405496436
CFAP57,0.06831826322309799,0.4665306017008277
TMEM125,-0.4300936012193477,0.04116247327520452
TIE1,-0.22555503961617565,0.024446241048796318
MPL,-0.014956948778679731,0.9396717502874046
CDC20,-0.4187848930747382,0.04466618632065221
ELOVL1,-0.34816958055435254,0.05451254695740521
MED8,-0.044838638714746526,0.25183441071884105
SZT2,0.1112063086690892,0.14118186823422085
HYI,-0.09080112445325185,0.18167467492496955
PTPRF,0.02571541927448687,0.5900695802459204
KDM4A,0.029666963560983525,0.31686973925055534
ST3GAL3,0.2410625720352138,0.02097520710872626
ARTN,0.32396785208540185,0.02942377508198153
IPO13,-0.12095250395503612,0.09132037902109735
DPH2,-0.08962479313389693,0.029350357470439754
ATP6V0B,-0.18811020785353397,0.04073897113611383
B4GALT2,-0.1458187816456054,0.0739610167636158
CCDC24,-0.059016901300463956,0.3345879404316612
SLC6A9,-0.19562861499320566,0.11851006975432814
LOC107984948,0.06259202931685501,0.529597211575764
DMAP1,0.02338922916096746,0.46854826198769095
ERI3,-0.03499345650172439,0.3465894037082955
ERI3-IT1,0.23530560791614696,0.03332187093972895
RNF220,-0.09755627860815815,0.07334863680275362
TMEM53,-0.11942167251878474,0.07185419629428312
ARMH1,0.07952688213388404,0.2912080259557959
KIF2C,-0.11361693214982437,0.416950189132276
RPS8,-0.10306728875040902,0.04685945101399654
BEST4,-0.02223597366185832,0.8537440316201479
PLK3,-0.16262494332771346,0.1078983976807234
BTBD19,-0.006859557385576576,0.9489736814858072
PTCH2,0.2663089723790129,0.01784436828670021
EIF2B3,-0.028349693976238124,0.5429228464241574
HECTD3,-0.013204560565437201,0.7552981303480819
UROD,-0.08441726595312883,0.13588133896136204
ZSWIM5,0.03470228346751676,0.35610574883960844
LINC01144,-0.09817518941773365,0.4386866192065496
HPDL,7.664932175966902e-5,0.9996170260561984
MUTYH,0.05967352625958846,0.393759019659488
TOE1,-0.07186346564582322,0.17323314267809228
TESK2,-0.07128272563459077,0.5603746998359603
CCDC163,0.1637143024952466,0.20715221485103774
MMACHC,-0.07529060421361827,0.160193979056446
PRDX1,-0.07278149758475559,0.12208579340021948
AKR1A1,-0.055128640041489575,0.3438926588574419
NASP,0.03794047275761096,0.6465628253392104
CCDC17,-0.06598117416545567,0.5867277141617007
GPBP1L1,-0.048351137469521334,0.12256064807688802
RPL7AP16,0.30537181502852334,0.0056867233733392504
TMEM69,0.0034806777470516347,0.9337889882210695
IPP,-0.026988293738941793,0.5598686966053232
MAST2,0.04263862762041879,0.22171954994478593
PIK3R3,-0.07739885158196999,0.14510886764342934
TSPAN1,-0.15980804629417306,0.2770344506263184
POMGNT1,-0.0734718955606069,0.0739647495400696
LURAP1,0.050846744014517394,0.4248986530529424
RAD54L,0.29213500669793635,0.05554770525250036
LRRC41,-0.005832852126069753,0.8222979496454897
UQCRH,-0.16415601329669935,0.05717311041754757
NSUN4,0.021422602094586813,0.4943019928151794
FAAH,-0.07456142610687326,0.24509376814210448
TMEM275,-0.03171913927439049,0.8150314610250433
KNCN,0.11611807876238586,0.3480561771003906
MKNK1,0.10734558966658357,0.035429679003171254
MOB3C,-0.03905354984523153,0.6529589700197991
